raw_date,score,parsed_date,day_of_week,month,year,day_of_year,is_holiday,gender_label,gender_Female,gender_Male,gender_Unknown,city_London,city_New York,city_Paris,city_Tokyo
04/04/2023,42,2023-04-04,1,4,2023,94,0,0,0,1,0,0,0,0,1
05/04/2023,56,2023-04-05,2,4,2023,95,0,1,1,0,0,0,0,0,1
06/04/2023,36,2023-04-06,3,4,2023,96,0,2,0,0,1,1,0,0,0
07/04/2023,84,2023-04-07,4,4,2023,97,0,2,0,0,1,0,0,0,1
08/04/2023,68,2023-04-08,5,4,2023,98,0,2,0,0,1,0,1,0,0
09/04/2023,7,2023-04-09,6,4,2023,99,0,2,0,0,1,1,0,0,0
10/04/2023,54,2023-04-10,0,4,2023,100,0,0,0,1,0,0,1,0,0
11/04/2023,1,2023-04-11,1,4,2023,101,0,1,1,0,0,0,1,0,0
12/04/2023,44,2023-04-12,2,4,2023,102,0,2,0,0,1,0,1,0,0
13/04/2023,45,2023-04-13,3,4,2023,103,0,0,0,1,0,0,1,0,0
14/04/2023,47,2023-04-14,4,4,2023,104,0,2,0,0,1,1,0,0,0
15/04/2023,13,2023-04-15,5,4,2023,105,0,1,1,0,0,0,1,0,0
16/04/2023,22,2023-04-16,6,4,2023,106,0,0,0,1,0,0,1,0,0
17/04/2023,21,2023-04-17,0,4,2023,107,0,1,1,0,0,0,0,0,1
18/04/2023,86,2023-04-18,1,4,2023,108,0,1,1,0,0,1,0,0,0
19/04/2023,92,2023-04-19,2,4,2023,109,0,0,0,1,0,1,0,0,0
20/04/2023,9,2023-04-20,3,4,2023,110,0,0,0,1,0,0,0,1,0
21/04/2023,26,2023-04-21,4,4,2023,111,0,0,0,1,0,1,0,0,0
22/04/2023,9,2023-04-22,5,4,2023,112,0,0,0,1,0,1,0,0,0
23/04/2023,15,2023-04-23,6,4,2023,113,0,0,0,1,0,0,0,1,0
24/04/2023,10,2023-04-24,0,4,2023,114,0,0,0,1,0,1,0,0,0
25/04/2023,88,2023-04-25,1,4,2023,115,0,0,0,1,0,1,0,0,0
26/04/2023,42,2023-04-26,2,4,2023,116,0,2,0,0,1,1,0,0,0
27/04/2023,72,2023-04-27,3,4,2023,117,0,1,1,0,0,1,0,0,0
28/04/2023,24,2023-04-28,4,4,2023,118,0,0,0,1,0,0,0,1,0
29/04/2023,80,2023-04-29,5,4,2023,119,0,2,0,0,1,1,0,0,0
30/04/2023,49,2023-04-30,6,4,2023,120,0,2,0,0,1,1,0,0,0
01/05/2023,26,2023-05-01,0,5,2023,121,0,2,0,0,1,0,0,1,0
02/05/2023,91,2023-05-02,1,5,2023,122,0,1,1,0,0,0,0,0,1
03/05/2023,37,2023-05-03,2,5,2023,123,0,0,0,1,0,0,1,0,0
04/05/2023,68,2023-05-04,3,5,2023,124,0,2,0,0,1,0,0,0,1
05/05/2023,50,2023-05-05,4,5,2023,125,0,1,1,0,0,0,0,1,0
06/05/2023,24,2023-05-06,5,5,2023,126,0,1,1,0,0,0,1,0,0
07/05/2023,19,2023-05-07,6,5,2023,127,0,1,1,0,0,0,0,1,0
08/05/2023,60,2023-05-08,0,5,2023,128,0,2,0,0,1,0,0,1,0
09/05/2023,39,2023-05-09,1,5,2023,129,0,0,0,1,0,1,0,0,0
10/05/2023,74,2023-05-10,2,5,2023,130,0,2,0,0,1,0,1,0,0
11/05/2023,89,2023-05-11,3,5,2023,131,0,2,0,0,1,1,0,0,0
12/05/2023,18,2023-05-12,4,5,2023,132,0,0,0,1,0,0,1,0,0
13/05/2023,19,2023-05-13,5,5,2023,133,0,0,0,1,0,0,0,1,0
14/05/2023,36,2023-05-14,6,5,2023,134,0,0,0,1,0,0,0,1,0
15/05/2023,74,2023-05-15,0,5,2023,135,0,1,1,0,0,0,0,0,1
16/05/2023,97,2023-05-16,1,5,2023,136,0,0,0,1,0,0,1,0,0
17/05/2023,55,2023-05-17,2,5,2023,137,0,2,0,0,1,1,0,0,0
18/05/2023,69,2023-05-18,3,5,2023,138,0,0,0,1,0,0,0,0,1
19/05/2023,47,2023-05-19,4,5,2023,139,0,2,0,0,1,0,0,0,1
20/05/2023,49,2023-05-20,5,5,2023,140,0,1,1,0,0,0,0,0,1
21/05/2023,99,2023-05-21,6,5,2023,141,0,2,0,0,1,1,0,0,0
22/05/2023,98,2023-05-22,0,5,2023,142,0,2,0,0,1,0,0,0,1
23/05/2023,33,2023-05-23,1,5,2023,143,0,0,0,1,0,1,0,0,0
24/05/2023,21,2023-05-24,2,5,2023,144,0,0,0,1,0,0,0,0,1
26/05/2023,22,2023-05-26,4,5,2023,146,0,0,0,1,0,0,0,1,0
27/05/2023,48,2023-05-27,5,5,2023,147,0,1,1,0,0,0,0,1,0
28/05/2023,37,2023-05-28,6,5,2023,148,0,1,1,0,0,0,0,1,0
29/05/2023,15,2023-05-29,0,5,2023,149,1,0,0,1,0,0,0,1,0
30/05/2023,35,2023-05-30,1,5,2023,150,0,1,1,0,0,0,0,1,0
01/06/2023,71,2023-06-01,3,6,2023,152,0,2,0,0,1,0,0,0,1
02/06/2023,32,2023-06-02,4,6,2023,153,0,2,0,0,1,0,0,0,1
03/06/2023,11,2023-06-03,5,6,2023,154,0,1,1,0,0,1,0,0,0
04/06/2023,10,2023-06-04,6,6,2023,155,0,0,0,1,0,1,0,0,0
05/06/2023,73,2023-06-05,0,6,2023,156,0,0,0,1,0,1,0,0,0
06/06/2023,78,2023-06-06,1,6,2023,157,0,1,1,0,0,1,0,0,0
07/06/2023,77,2023-06-07,2,6,2023,158,0,2,0,0,1,0,0,1,0
08/06/2023,57,2023-06-08,3,6,2023,159,0,1,1,0,0,0,0,1,0
09/06/2023,25,2023-06-09,4,6,2023,160,0,2,0,0,1,0,0,1,0
10/06/2023,2,2023-06-10,5,6,2023,161,0,0,0,1,0,0,1,0,0
11/06/2023,64,2023-06-11,6,6,2023,162,0,2,0,0,1,0,0,0,1
12/06/2023,35,2023-06-12,0,6,2023,163,0,1,1,0,0,1,0,0,0
13/06/2023,7,2023-06-13,1,6,2023,164,0,0,0,1,0,1,0,0,0
14/06/2023,85,2023-06-14,2,6,2023,165,0,1,1,0,0,0,0,1,0
15/06/2023,18,2023-06-15,3,6,2023,166,0,1,1,0,0,1,0,0,0
16/06/2023,67,2023-06-16,4,6,2023,167,0,2,0,0,1,1,0,0,0
17/06/2023,42,2023-06-17,5,6,2023,168,0,1,1,0,0,0,0,0,1
18/06/2023,39,2023-06-18,6,6,2023,169,0,2,0,0,1,0,0,1,0
19/06/2023,41,2023-06-19,0,6,2023,170,1,0,0,1,0,0,0,0,1
20/06/2023,75,2023-06-20,1,6,2023,171,0,2,0,0,1,0,1,0,0
21/06/2023,24,2023-06-21,2,6,2023,172,0,0,0,1,0,0,1,0,0
22/06/2023,60,2023-06-22,3,6,2023,173,0,2,0,0,1,0,1,0,0
23/06/2023,46,2023-06-23,4,6,2023,174,0,1,1,0,0,0,0,1,0
24/06/2023,19,2023-06-24,5,6,2023,175,0,2,0,0,1,1,0,0,0
25/06/2023,68,2023-06-25,6,6,2023,176,0,2,0,0,1,0,0,1,0
26/06/2023,90,2023-06-26,0,6,2023,177,0,0,0,1,0,0,0,1,0
27/06/2023,42,2023-06-27,1,6,2023,178,0,1,1,0,0,1,0,0,0
28/06/2023,32,2023-06-28,2,6,2023,179,0,2,0,0,1,0,0,0,1
29/06/2023,39,2023-06-29,3,6,2023,180,0,1,1,0,0,0,1,0,0
30/06/2023,36,2023-06-30,4,6,2023,181,0,2,0,0,1,0,0,0,1
01/07/2023,97,2023-07-01,5,7,2023,182,0,2,0,0,1,0,1,0,0
02/07/2023,36,2023-07-02,6,7,2023,183,0,1,1,0,0,0,0,1,0
03/07/2023,3,2023-07-03,0,7,2023,184,0,2,0,0,1,0,1,0,0
04/07/2023,73,2023-07-04,1,7,2023,185,1,1,1,0,0,0,0,1,0
05/07/2023,8,2023-07-05,2,7,2023,186,0,2,0,0,1,0,0,0,1
06/07/2023,97,2023-07-06,3,7,2023,187,0,0,0,1,0,0,0,1,0
07/07/2023,70,2023-07-07,4,7,2023,188,0,1,1,0,0,0,0,0,1
08/07/2023,41,2023-07-08,5,7,2023,189,0,2,0,0,1,1,0,0,0
09/07/2023,68,2023-07-09,6,7,2023,190,0,2,0,0,1,1,0,0,0
10/07/2023,13,2023-07-10,0,7,2023,191,0,0,0,1,0,1,0,0,0
11/07/2023,49,2023-07-11,1,7,2023,192,0,1,1,0,0,0,0,1,0
12/07/2023,60,2023-07-12,2,7,2023,193,0,2,0,0,1,1,0,0,0
13/07/2023,2,2023-07-13,3,7,2023,194,0,0,0,1,0,0,1,0,0
14/07/2023,60,2023-07-14,4,7,2023,195,0,2,0,0,1,0,0,0,1
15/07/2023,5,2023-07-15,5,7,2023,196,0,1,1,0,0,0,0,0,1
16/07/2023,44,2023-07-16,6,7,2023,197,0,2,0,0,1,0,1,0,0
17/07/2023,27,2023-07-17,0,7,2023,198,0,2,0,0,1,0,0,1,0
18/07/2023,32,2023-07-18,1,7,2023,199,0,2,0,0,1,0,0,1,0
19/07/2023,21,2023-07-19,2,7,2023,200,0,2,0,0,1,0,0,0,1
20/07/2023,8,2023-07-20,3,7,2023,201,0,0,0,1,0,1,0,0,0
21/07/2023,72,2023-07-21,4,7,2023,202,0,0,0,1,0,0,0,1,0
22/07/2023,50,2023-07-22,5,7,2023,203,0,1,1,0,0,0,0,1,0
23/07/2023,67,2023-07-23,6,7,2023,204,0,0,0,1,0,0,1,0,0
24/07/2023,44,2023-07-24,0,7,2023,205,0,0,0,1,0,0,1,0,0
25/07/2023,58,2023-07-25,1,7,2023,206,0,1,1,0,0,1,0,0,0
26/07/2023,3,2023-07-26,2,7,2023,207,0,0,0,1,0,0,0,1,0
27/07/2023,86,2023-07-27,3,7,2023,208,0,0,0,1,0,0,0,1,0
28/07/2023,70,2023-07-28,4,7,2023,209,0,1,1,0,0,0,1,0,0
29/07/2023,2,2023-07-29,5,7,2023,210,0,1,1,0,0,0,0,1,0
30/07/2023,87,2023-07-30,6,7,2023,211,0,1,1,0,0,0,0,0,1
31/07/2023,44,2023-07-31,0,7,2023,212,0,2,0,0,1,0,1,0,0
01/08/2023,2,2023-08-01,1,8,2023,213,0,2,0,0,1,1,0,0,0
02/08/2023,81,2023-08-02,2,8,2023,214,0,1,1,0,0,0,1,0,0
03/08/2023,35,2023-08-03,3,8,2023,215,0,1,1,0,0,0,0,1,0
04/08/2023,98,2023-08-04,4,8,2023,216,0,1,1,0,0,1,0,0,0
05/08/2023,87,2023-08-05,5,8,2023,217,0,2,0,0,1,0,1,0,0
06/08/2023,30,2023-08-06,6,8,2023,218,0,2,0,0,1,0,0,0,1
07/08/2023,8,2023-08-07,0,8,2023,219,0,0,0,1,0,0,0,0,1
08/08/2023,22,2023-08-08,1,8,2023,220,0,0,0,1,0,0,1,0,0
09/08/2023,44,2023-08-09,2,8,2023,221,0,1,1,0,0,0,0,0,1
10/08/2023,58,2023-08-10,3,8,2023,222,0,2,0,0,1,0,0,0,1
11/08/2023,36,2023-08-11,4,8,2023,223,0,2,0,0,1,0,0,0,1
12/08/2023,69,2023-08-12,5,8,2023,224,0,2,0,0,1,1,0,0,0
13/08/2023,77,2023-08-13,6,8,2023,225,0,1,1,0,0,0,0,0,1
14/08/2023,93,2023-08-14,0,8,2023,226,0,0,0,1,0,0,0,0,1
15/08/2023,31,2023-08-15,1,8,2023,227,0,1,1,0,0,0,0,0,1
16/08/2023,47,2023-08-16,2,8,2023,228,0,0,0,1,0,1,0,0,0
17/08/2023,55,2023-08-17,3,8,2023,229,0,0,0,1,0,0,1,0,0
18/08/2023,80,2023-08-18,4,8,2023,230,0,1,1,0,0,0,0,1,0
19/08/2023,62,2023-08-19,5,8,2023,231,0,0,0,1,0,0,0,0,1
20/08/2023,30,2023-08-20,6,8,2023,232,0,0,0,1,0,0,1,0,0
21/08/2023,55,2023-08-21,0,8,2023,233,0,2,0,0,1,0,0,0,1
22/08/2023,16,2023-08-22,1,8,2023,234,0,0,0,1,0,1,0,0,0
23/08/2023,12,2023-08-23,2,8,2023,235,0,1,1,0,0,0,1,0,0
24/08/2023,17,2023-08-24,3,8,2023,236,0,1,1,0,0,1,0,0,0
25/08/2023,16,2023-08-25,4,8,2023,237,0,0,0,1,0,0,0,0,1
26/08/2023,12,2023-08-26,5,8,2023,238,0,2,0,0,1,0,0,0,1
27/08/2023,8,2023-08-27,6,8,2023,239,0,2,0,0,1,1,0,0,0
28/08/2023,84,2023-08-28,0,8,2023,240,0,0,0,1,0,0,0,1,0
29/08/2023,3,2023-08-29,1,8,2023,241,0,0,0,1,0,1,0,0,0
30/08/2023,16,2023-08-30,2,8,2023,242,0,1,1,0,0,0,0,0,1
31/08/2023,30,2023-08-31,3,8,2023,243,0,0,0,1,0,1,0,0,0
01/09/2023,23,2023-09-01,4,9,2023,244,0,2,0,0,1,0,0,1,0
02/09/2023,92,2023-09-02,5,9,2023,245,0,0,0,1,0,1,0,0,0
03/09/2023,5,2023-09-03,6,9,2023,246,0,1,1,0,0,0,0,1,0
04/09/2023,84,2023-09-04,0,9,2023,247,1,1,1,0,0,0,0,1,0
05/09/2023,65,2023-09-05,1,9,2023,248,0,1,1,0,0,1,0,0,0
06/09/2023,30,2023-09-06,2,9,2023,249,0,1,1,0,0,1,0,0,0
07/09/2023,21,2023-09-07,3,9,2023,250,0,1,1,0,0,0,1,0,0
08/09/2023,84,2023-09-08,4,9,2023,251,0,0,0,1,0,0,0,0,1
09/09/2023,70,2023-09-09,5,9,2023,252,0,0,0,1,0,0,0,1,0
10/09/2023,22,2023-09-10,6,9,2023,253,0,0,0,1,0,0,1,0,0
11/09/2023,82,2023-09-11,0,9,2023,254,0,0,0,1,0,1,0,0,0
12/09/2023,72,2023-09-12,1,9,2023,255,0,1,1,0,0,0,0,0,1
13/09/2023,32,2023-09-13,2,9,2023,256,0,2,0,0,1,0,1,0,0
14/09/2023,33,2023-09-14,3,9,2023,257,0,0,0,1,0,0,0,1,0
15/09/2023,16,2023-09-15,4,9,2023,258,0,2,0,0,1,0,1,0,0
16/09/2023,76,2023-09-16,5,9,2023,259,0,0,0,1,0,0,0,1,0
17/09/2023,38,2023-09-17,6,9,2023,260,0,0,0,1,0,1,0,0,0
18/09/2023,98,2023-09-18,0,9,2023,261,0,2,0,0,1,0,0,0,1
19/09/2023,14,2023-09-19,1,9,2023,262,0,1,1,0,0,0,0,0,1
20/09/2023,36,2023-09-20,2,9,2023,263,0,0,0,1,0,0,0,0,1
21/09/2023,97,2023-09-21,3,9,2023,264,0,0,0,1,0,1,0,0,0
22/09/2023,23,2023-09-22,4,9,2023,265,0,0,0,1,0,0,0,1,0
23/09/2023,66,2023-09-23,5,9,2023,266,0,2,0,0,1,1,0,0,0
24/09/2023,85,2023-09-24,6,9,2023,267,0,1,1,0,0,0,0,0,1
25/09/2023,2,2023-09-25,0,9,2023,268,0,2,0,0,1,1,0,0,0
26/09/2023,91,2023-09-26,1,9,2023,269,0,2,0,0,1,1,0,0,0
27/09/2023,73,2023-09-27,2,9,2023,270,0,1,1,0,0,1,0,0,0
28/09/2023,65,2023-09-28,3,9,2023,271,0,2,0,0,1,0,0,1,0
29/09/2023,75,2023-09-29,4,9,2023,272,0,1,1,0,0,0,1,0,0
30/09/2023,67,2023-09-30,5,9,2023,273,0,0,0,1,0,0,1,0,0
01/10/2023,52,2023-10-01,6,10,2023,274,0,1,1,0,0,1,0,0,0
02/10/2023,62,2023-10-02,0,10,2023,275,0,0,0,1,0,0,1,0,0
03/10/2023,23,2023-10-03,1,10,2023,276,0,2,0,0,1,0,1,0,0
04/10/2023,26,2023-10-04,2,10,2023,277,0,2,0,0,1,1,0,0,0
05/10/2023,68,2023-10-05,3,10,2023,278,0,0,0,1,0,1,0,0,0
06/10/2023,82,2023-10-06,4,10,2023,279,0,2,0,0,1,0,0,0,1
07/10/2023,55,2023-10-07,5,10,2023,280,0,1,1,0,0,0,1,0,0
08/10/2023,6,2023-10-08,6,10,2023,281,0,0,0,1,0,0,0,1,0
09/10/2023,35,2023-10-09,0,10,2023,282,1,2,0,0,1,1,0,0,0
10/10/2023,22,2023-10-10,1,10,2023,283,0,0,0,1,0,0,0,0,1
11/10/2023,43,2023-10-11,2,10,2023,284,0,1,1,0,0,0,0,1,0
12/10/2023,15,2023-10-12,3,10,2023,285,0,1,1,0,0,0,1,0,0
13/10/2023,86,2023-10-13,4,10,2023,286,0,2,0,0,1,0,0,0,1
14/10/2023,60,2023-10-14,5,10,2023,287,0,1,1,0,0,1,0,0,0
15/10/2023,12,2023-10-15,6,10,2023,288,0,0,0,1,0,0,0,1,0
16/10/2023,49,2023-10-16,0,10,2023,289,0,1,1,0,0,1,0,0,0
17/10/2023,42,2023-10-17,1,10,2023,290,0,0,0,1,0,0,1,0,0
18/10/2023,38,2023-10-18,2,10,2023,291,0,0,0,1,0,0,0,1,0
19/10/2023,82,2023-10-19,3,10,2023,292,0,1,1,0,0,0,1,0,0
20/10/2023,45,2023-10-20,4,10,2023,293,0,2,0,0,1,0,1,0,0
21/10/2023,35,2023-10-21,5,10,2023,294,0,1,1,0,0,0,0,0,1
22/10/2023,30,2023-10-22,6,10,2023,295,0,0,0,1,0,1,0,0,0
23/10/2023,88,2023-10-23,0,10,2023,296,0,0,0,1,0,0,0,1,0
24/10/2023,30,2023-10-24,1,10,2023,297,0,1,1,0,0,0,1,0,0
25/10/2023,78,2023-10-25,2,10,2023,298,0,2,0,0,1,0,1,0,0
26/10/2023,6,2023-10-26,3,10,2023,299,0,2,0,0,1,0,0,1,0
27/10/2023,67,2023-10-27,4,10,2023,300,0,0,0,1,0,0,1,0,0
28/10/2023,80,2023-10-28,5,10,2023,301,0,0,0,1,0,0,0,0,1
29/10/2023,7,2023-10-29,6,10,2023,302,0,2,0,0,1,0,0,0,1
30/10/2023,52,2023-10-30,0,10,2023,303,0,1,1,0,0,0,0,0,1
31/10/2023,14,2023-10-31,1,10,2023,304,0,0,0,1,0,0,0,0,1
01/11/2023,73,2023-11-01,2,11,2023,305,0,0,0,1,0,0,1,0,0
02/11/2023,15,2023-11-02,3,11,2023,306,0,2,0,0,1,0,0,1,0
03/11/2023,21,2023-11-03,4,11,2023,307,0,1,1,0,0,0,0,1,0
04/11/2023,35,2023-11-04,5,11,2023,308,0,2,0,0,1,0,0,1,0
05/11/2023,66,2023-11-05,6,11,2023,309,0,1,1,0,0,0,0,1,0
06/11/2023,91,2023-11-06,0,11,2023,310,0,1,1,0,0,1,0,0,0
07/11/2023,2,2023-11-07,1,11,2023,311,0,1,1,0,0,0,0,1,0
08/11/2023,35,2023-11-08,2,11,2023,312,0,0,0,1,0,1,0,0,0
09/11/2023,82,2023-11-09,3,11,2023,313,0,2,0,0,1,1,0,0,0
10/11/2023,78,2023-11-10,4,11,2023,314,1,2,0,0,1,0,0,0,1
11/11/2023,20,2023-11-11,5,11,2023,315,1,1,1,0,0,1,0,0,0
12/11/2023,82,2023-11-12,6,11,2023,316,0,0,0,1,0,0,1,0,0
13/11/2023,10,2023-11-13,0,11,2023,317,0,0,0,1,0,1,0,0,0
14/11/2023,25,2023-11-14,1,11,2023,318,0,2,0,0,1,0,0,0,1
15/11/2023,66,2023-11-15,2,11,2023,319,0,0,0,1,0,1,0,0,0
16/11/2023,25,2023-11-16,3,11,2023,320,0,0,0,1,0,0,1,0,0
17/11/2023,54,2023-11-17,4,11,2023,321,0,1,1,0,0,0,1,0,0
18/11/2023,33,2023-11-18,5,11,2023,322,0,0,0,1,0,0,1,0,0
19/11/2023,36,2023-11-19,6,11,2023,323,0,1,1,0,0,0,0,0,1
20/11/2023,95,2023-11-20,0,11,2023,324,0,2,0,0,1,0,0,0,1
21/11/2023,14,2023-11-21,1,11,2023,325,0,0,0,1,0,0,0,1,0
23/11/2023,80,2023-11-23,3,11,2023,327,1,2,0,0,1,0,1,0,0
24/11/2023,54,2023-11-24,4,11,2023,328,0,0,0,1,0,0,1,0,0
25/11/2023,52,2023-11-25,5,11,2023,329,0,0,0,1,0,0,0,0,1
26/11/2023,3,2023-11-26,6,11,2023,330,0,2,0,0,1,1,0,0,0
27/11/2023,99,2023-11-27,0,11,2023,331,0,0,0,1,0,0,0,0,1
28/11/2023,41,2023-11-28,1,11,2023,332,0,1,1,0,0,0,0,0,1
29/11/2023,6,2023-11-29,2,11,2023,333,0,1,1,0,0,0,1,0,0
30/11/2023,25,2023-11-30,3,11,2023,334,0,0,0,1,0,0,0,1,0
01/12/2023,13,2023-12-01,4,12,2023,335,0,2,0,0,1,0,1,0,0
02/12/2023,98,2023-12-02,5,12,2023,336,0,0,0,1,0,0,0,1,0
03/12/2023,8,2023-12-03,6,12,2023,337,0,0,0,1,0,0,1,0,0
04/12/2023,21,2023-12-04,0,12,2023,338,0,2,0,0,1,0,0,0,1
05/12/2023,98,2023-12-05,1,12,2023,339,0,2,0,0,1,0,1,0,0
06/12/2023,68,2023-12-06,2,12,2023,340,0,1,1,0,0,0,1,0,0
07/12/2023,25,2023-12-07,3,12,2023,341,0,2,0,0,1,0,1,0,0
08/12/2023,79,2023-12-08,4,12,2023,342,0,1,1,0,0,0,0,0,1
09/12/2023,68,2023-12-09,5,12,2023,343,0,2,0,0,1,0,0,0,1
10/12/2023,45,2023-12-10,6,12,2023,344,0,0,0,1,0,0,0,0,1
11/12/2023,60,2023-12-11,0,12,2023,345,0,1,1,0,0,0,0,0,1
12/12/2023,12,2023-12-12,1,12,2023,346,0,1,1,0,0,0,0,1,0
13/12/2023,32,2023-12-13,2,12,2023,347,0,1,1,0,0,0,0,1,0
14/12/2023,96,2023-12-14,3,12,2023,348,0,0,0,1,0,1,0,0,0
15/12/2023,92,2023-12-15,4,12,2023,349,0,0,0,1,0,0,0,0,1
16/12/2023,13,2023-12-16,5,12,2023,350,0,0,0,1,0,0,0,1,0
17/12/2023,31,2023-12-17,6,12,2023,351,0,0,0,1,0,0,1,0,0
18/12/2023,78,2023-12-18,0,12,2023,352,0,0,0,1,0,0,0,0,1
19/12/2023,20,2023-12-19,1,12,2023,353,0,1,1,0,0,1,0,0,0
20/12/2023,18,2023-12-20,2,12,2023,354,0,0,0,1,0,1,0,0,0
21/12/2023,93,2023-12-21,3,12,2023,355,0,1,1,0,0,1,0,0,0
22/12/2023,60,2023-12-22,4,12,2023,356,0,0,0,1,0,0,1,0,0
23/12/2023,63,2023-12-23,5,12,2023,357,0,2,0,0,1,0,0,1,0
24/12/2023,6,2023-12-24,6,12,2023,358,0,1,1,0,0,0,1,0,0
25/12/2023,32,2023-12-25,0,12,2023,359,1,2,0,0,1,0,0,0,1
26/12/2023,93,2023-12-26,1,12,2023,360,0,1,1,0,0,1,0,0,0
27/12/2023,43,2023-12-27,2,12,2023,361,0,2,0,0,1,0,1,0,0
28/12/2023,2,2023-12-28,3,12,2023,362,0,0,0,1,0,0,1,0,0
29/12/2023,60,2023-12-29,4,12,2023,363,0,0,0,1,0,0,0,1,0
30/12/2023,23,2023-12-30,5,12,2023,364,0,0,0,1,0,0,0,1,0
31/12/2023,83,2023-12-31,6,12,2023,365,0,1,1,0,0,1,0,0,0
01/01/2024,31,2024-01-01,0,1,2024,1,1,2,0,0,1,0,1,0,0
02/01/2024,5,2024-01-02,1,1,2024,2,0,0,0,1,0,0,1,0,0
03/01/2024,83,2024-01-03,2,1,2024,3,0,2,0,0,1,0,0,1,0
04/01/2024,34,2024-01-04,3,1,2024,4,0,2,0,0,1,0,1,0,0
05/01/2024,10,2024-01-05,4,1,2024,5,0,0,0,1,0,0,1,0,0
06/01/2024,89,2024-01-06,5,1,2024,6,0,0,0,1,0,0,1,0,0
07/01/2024,2,2024-01-07,6,1,2024,7,0,2,0,0,1,0,0,1,0
08/01/2024,11,2024-01-08,0,1,2024,8,0,0,0,1,0,1,0,0,0
09/01/2024,50,2024-01-09,1,1,2024,9,0,0,0,1,0,0,0,0,1
10/01/2024,31,2024-01-10,2,1,2024,10,0,0,0,1,0,1,0,0,0
11/01/2024,56,2024-01-11,3,1,2024,11,0,1,1,0,0,0,0,0,1
12/01/2024,79,2024-01-12,4,1,2024,12,0,2,0,0,1,0,1,0,0
13/01/2024,73,2024-01-13,5,1,2024,13,0,2,0,0,1,1,0,0,0
14/01/2024,87,2024-01-14,6,1,2024,14,0,1,1,0,0,0,0,0,1
15/01/2024,83,2024-01-15,0,1,2024,15,1,2,0,0,1,0,0,1,0
16/01/2024,9,2024-01-16,1,1,2024,16,0,0,0,1,0,0,0,1,0
17/01/2024,99,2024-01-17,2,1,2024,17,0,2,0,0,1,1,0,0,0
18/01/2024,21,2024-01-18,3,1,2024,18,0,0,0,1,0,1,0,0,0
19/01/2024,73,2024-01-19,4,1,2024,19,0,1,1,0,0,0,1,0,0
20/01/2024,28,2024-01-20,5,1,2024,20,0,0,0,1,0,1,0,0,0
21/01/2024,62,2024-01-21,6,1,2024,21,0,2,0,0,1,0,1,0,0
22/01/2024,7,2024-01-22,0,1,2024,22,0,2,0,0,1,0,1,0,0
23/01/2024,80,2024-01-23,1,1,2024,23,0,2,0,0,1,0,0,1,0
24/01/2024,16,2024-01-24,2,1,2024,24,0,1,1,0,0,0,0,1,0
25/01/2024,97,2024-01-25,3,1,2024,25,0,1,1,0,0,0,0,0,1
26/01/2024,4,2024-01-26,4,1,2024,26,0,2,0,0,1,0,0,1,0
27/01/2024,4,2024-01-27,5,1,2024,27,0,0,0,1,0,0,0,1,0
28/01/2024,40,2024-01-28,6,1,2024,28,0,1,1,0,0,1,0,0,0
29/01/2024,17,2024-01-29,0,1,2024,29,0,2,0,0,1,0,0,1,0
30/01/2024,52,2024-01-30,1,1,2024,30,0,2,0,0,1,0,0,0,1
31/01/2024,93,2024-01-31,2,1,2024,31,0,1,1,0,0,1,0,0,0
01/02/2024,52,2024-02-01,3,2,2024,32,0,1,1,0,0,0,0,0,1
02/02/2024,36,2024-02-02,4,2,2024,33,0,1,1,0,0,0,0,1,0
03/02/2024,38,2024-02-03,5,2,2024,34,0,0,0,1,0,0,0,0,1
04/02/2024,50,2024-02-04,6,2,2024,35,0,0,0,1,0,1,0,0,0
05/02/2024,63,2024-02-05,0,2,2024,36,0,2,0,0,1,0,1,0,0
06/02/2024,63,2024-02-06,1,2,2024,37,0,1,1,0,0,0,0,0,1
07/02/2024,62,2024-02-07,2,2,2024,38,0,0,0,1,0,0,0,0,1
08/02/2024,99,2024-02-08,3,2,2024,39,0,1,1,0,0,1,0,0,0
09/02/2024,7,2024-02-09,4,2,2024,40,0,2,0,0,1,1,0,0,0
10/02/2024,27,2024-02-10,5,2,2024,41,0,0,0,1,0,0,0,0,1
11/02/2024,92,2024-02-11,6,2,2024,42,0,0,0,1,0,0,0,1,0
12/02/2024,86,2024-02-12,0,2,2024,43,0,0,0,1,0,0,0,0,1
13/02/2024,14,2024-02-13,1,2,2024,44,0,2,0,0,1,1,0,0,0
14/02/2024,71,2024-02-14,2,2,2024,45,0,1,1,0,0,0,1,0,0
15/02/2024,86,2024-02-15,3,2,2024,46,0,0,0,1,0,0,1,0,0
16/02/2024,5,2024-02-16,4,2,2024,47,0,2,0,0,1,0,0,1,0
17/02/2024,55,2024-02-17,5,2,2024,48,0,1,1,0,0,0,0,0,1
18/02/2024,2,2024-02-18,6,2,2024,49,0,2,0,0,1,0,1,0,0
19/02/2024,62,2024-02-19,0,2,2024,50,1,1,1,0,0,0,0,0,1
20/02/2024,91,2024-02-20,1,2,2024,51,0,2,0,0,1,1,0,0,0
21/02/2024,21,2024-02-21,2,2,2024,52,0,1,1,0,0,0,1,0,0
22/02/2024,79,2024-02-22,3,2,2024,53,0,0,0,1,0,0,0,1,0
23/02/2024,21,2024-02-23,4,2,2024,54,0,1,1,0,0,1,0,0,0
