User_ID,Age,Score,Month,DayOfWeek,Is_Weekend,Dept_HR,Dept_Marketing,Dept_Sales,City_New York,City_Paris,City_Tokyo
54829,37.06795842190821,44.43047101359143,5,4,0,0,0,1,0,1,0
54830,38.63550373632586,41.698698396125145,5,5,1,0,0,0,0,1,0
54831,32.88149809724491,29.19837337771848,5,6,1,0,0,0,0,0,1
54832,14.805012649476147,17.316317601000073,5,0,0,1,0,0,0,1,0
54833,27.80408474890289,60.908903798021605,5,1,0,1,0,0,1,0,0
54834,12.34251291891061,33.78216394239702,5,2,0,0,1,0,0,0,1
54835,33.94944702649602,55.853258867195485,6,3,0,0,0,1,0,0,0
54836,34.55797060374539,41.03024062498292,6,4,0,0,1,0,0,0,1
54837,28.73711404846824,54.41077702661687,6,5,1,0,1,0,1,0,0
54838,18.170181396889348,83.4583616236528,6,6,1,0,0,1,1,0,0
54839,21.81052076607596,50.02407387900535,6,0,0,0,1,0,0,1,0
54840,13.768053005767015,48.035608638211066,6,1,0,1,0,0,0,0,0
54841,29.485720444308345,41.93106534853197,6,2,0,0,0,1,1,0,0
54843,28.979116979883305,33.22625579754741,6,3,0,0,0,1,0,0,1
54844,25.79871550748169,55.13143612054488,6,4,0,0,1,0,0,1,0
54845,32.16908614091733,53.23677688149413,6,5,1,0,0,1,0,0,1
54846,18.49551119912139,43.04863631615457,6,6,1,1,0,0,1,0,0
54847,18.841083570626864,69.67154316596536,6,0,0,1,0,0,0,1,0
54848,23.81074884246696,56.09687982650889,6,1,0,0,0,0,1,0,0
54849,38.8502116877853,71.27457694445631,6,2,0,0,0,0,0,1,0
54850,33.33572152537534,15.43420976817596,6,3,0,0,0,0,1,0,0
54851,28.4066148620394,50.88505644220447,6,4,0,0,0,0,0,1,0
54852,37.48865269349336,64.14371416832472,6,5,1,0,1,0,1,0,0
54853,30.03303356888268,46.94624189580773,6,6,1,0,0,0,0,0,1
54854,37.36170344194974,73.95031565416343,6,0,0,0,0,0,0,0,1
54855,19.82060962729718,22.6084347004036,6,1,0,0,0,0,0,0,1
54856,11.166486777032592,42.60338823526392,6,2,0,0,0,0,0,0,0
54857,12.55626628680189,63.625604401160224,6,3,0,0,1,0,0,0,0
54858,38.69024823737692,54.6591946046935,6,4,0,0,0,0,0,1,0
54859,22.42202514540929,36.08888713499732,6,5,1,0,0,1,0,0,0
54860,38.18377098227157,34.330359908247075,6,6,1,1,0,0,0,0,0
54861,25.452190120762427,56.76528916009072,6,0,0,0,0,1,1,0,0
54862,33.88053328801848,55.61067989206427,6,1,0,0,1,0,0,0,0
54863,37.01078671138764,46.20732774284748,6,2,0,0,1,0,0,0,0
54864,22.17163199896645,57.44182327142255,6,3,0,0,1,0,0,0,0
54865,38.22775965215102,22.44925666717373,6,4,0,1,0,0,0,0,0
54866,23.4026667926878,53.93407532222645,7,5,1,0,0,0,0,1,0
54867,22.97993323264041,18.68975069971188,7,6,1,0,1,0,0,0,0
54868,38.210945632325576,68.8283941149292,7,0,0,0,0,0,0,1,0
54869,36.32094232963313,53.88912083694258,7,1,0,0,1,0,0,0,1
54870,34.60009666461048,54.54370461928277,7,2,0,1,0,0,0,0,0
54871,18.972246729310136,51.20726058532565,7,3,0,0,0,1,0,0,1
54872,26.159299332051585,36.512635520615866,7,4,0,0,0,1,1,0,0
54873,36.89033630741873,34.983418084166345,7,5,1,1,0,0,0,0,0
54874,52.83725356785053,68.95964774043256,7,6,1,0,0,0,1,0,0
54875,48.11164104568185,40.38395413134008,7,0,0,0,1,0,0,0,1
54876,25.32070037780222,44.59148667017347,7,1,0,0,0,1,0,0,1
54877,23.40887579661537,42.38325310705213,7,2,0,1,0,0,0,0,0
54878,47.29934625047028,51.16532116832904,7,3,0,0,0,0,0,0,0
54879,36.006937797933524,43.77363963741746,7,4,0,0,0,1,1,0,0
54880,25.32186416352624,47.12163641443082,7,5,1,1,0,0,0,1,0
54881,31.266813001340683,60.04599110370481,7,6,1,0,1,0,0,0,1
54882,17.50641326934788,35.67700986380738,7,0,0,1,0,0,0,0,1
54883,40.089894918610014,51.94043365610302,7,1,0,0,0,0,1,0,0
54884,43.99844516666026,70.9442479485057,7,2,0,0,0,1,0,1,0
54885,45.40078971905931,60.71295770617629,7,3,0,0,1,0,1,0,0
54886,41.25819543537975,30.862102239948783,7,4,0,0,0,0,0,0,1
54887,26.79603284859606,46.20395716804111,7,5,1,1,0,0,0,0,1
54888,38.94145309416344,55.90030722546922,7,6,1,0,0,1,0,0,0
54889,44.60737387897144,50.02407387900535,7,0,0,0,0,1,0,1,0
54890,39.45090149847268,67.29979535936499,7,1,0,0,0,0,0,1,0
54891,38.53261689329006,48.12881812246597,7,2,0,0,1,0,0,0,0
54892,31.91244869399221,72.47063274610309,7,3,0,0,0,0,0,1,0
54893,20.94135218369222,56.30116369281622,7,4,0,0,0,1,1,0,0
54894,48.553251068582696,40.11291605823738,7,5,1,0,0,1,0,1,0
54895,29.63347685995469,45.90185779005528,7,6,1,0,0,1,0,0,1
54896,42.14202845938845,51.2463660324813,7,0,0,0,1,0,1,0,0
54897,54.78006076409514,38.1897428691497,8,1,0,0,0,1,1,0,0
54898,39.08425213638033,65.13952430300732,8,2,0,0,0,1,0,0,1
54899,41.749044606593856,32.154317858428456,8,3,0,0,0,0,0,0,0
54900,20.64387444032661,36.83304690462829,8,4,0,0,0,1,0,0,1
54901,22.725952171395143,43.330101067548135,8,5,1,1,0,0,0,0,0
54902,42.64974091849015,61.45925616678291,8,6,1,0,0,0,0,0,0
54903,24.50417007071017,70.32712567576819,8,0,0,0,0,1,1,0,0
54904,16.58635678552793,72.34794667898865,8,1,0,0,0,0,0,1,0
54905,13.392121011615462,61.78302594346755,8,2,0,0,0,0,1,0,0
54906,27.8335413348572,42.04000671296828,8,3,0,1,0,0,0,0,1
54907,27.707020864619537,24.2748226933214,8,4,0,0,0,0,0,1,0
54908,39.97877718601906,50.02407387900535,8,5,1,0,0,0,1,0,0
54909,20.10875406984233,68.59060946874374,8,6,1,0,1,0,0,0,0
54910,43.77450801033071,50.02407387900535,8,0,0,0,0,1,0,0,0
54911,17.873856407640538,73.28789897959986,8,1,0,0,1,0,1,0,0
54912,18.14035281561972,48.46936418481221,8,2,0,0,0,1,0,0,1
54913,31.38456850859381,50.02407387900535,8,3,0,0,0,0,0,1,0
54914,30.53139428057045,49.707935083889744,8,4,0,0,0,1,1,0,0
54915,35.79664773805126,38.22096064076476,8,5,1,0,0,0,0,0,0
54916,18.24345005742623,29.124164303375306,8,6,1,0,0,1,0,0,0
54917,33.53066119495425,32.67855915142948,8,0,0,0,0,0,0,0,0
54918,13.218426175106876,50.02407387900535,8,1,0,0,0,1,0,0,1
54919,8.048206446002556,36.94214640911839,8,2,0,0,0,1,0,1,0
54920,48.28021251294607,71.02146759289198,8,3,0,0,0,1,1,0,0
54921,40.46554168060453,52.77855076162455,8,4,0,0,0,0,0,1,0
54922,29.962681303469925,43.877216143756606,8,5,1,0,0,1,1,0,0
54924,25.4193645997911,35.06733879413188,8,6,1,0,0,0,0,0,1
54925,34.48752046768726,53.013735812277126,8,0,0,0,1,0,1,0,0
54926,25.39776263082648,59.0979259126598,8,1,0,0,0,1,0,0,0
54927,45.61250213481593,17.271280713643613,8,2,0,1,0,0,0,0,0
54928,36.292304324843,25.624694897531167,8,3,0,1,0,0,0,0,1
54929,20.7684031829495,52.26937102819274,9,4,0,0,0,0,0,1,0
54930,14.04173356513543,47.06564966022081,9,5,1,1,0,0,0,0,0
54931,30.03303356888268,57.53822553310871,9,6,1,0,0,0,1,0,0
54932,38.410287424321055,44.09138968783817,9,0,0,0,0,0,0,0,0
54933,37.56063878492962,55.145498084997,9,1,0,1,0,0,1,0,0
54934,46.85347266218469,56.32494642994553,9,2,0,1,0,0,0,1,0
54935,34.57669800587091,55.24632483810175,9,3,0,0,1,0,0,0,0
54936,30.938210632308536,63.398589328242885,9,4,0,0,0,0,0,0,0
54937,37.644639931071325,55.98846215945697,9,5,1,1,0,0,1,0,0
54938,42.34783232099245,24.65873622688936,9,6,1,0,1,0,0,0,1
54939,36.87423434963063,64.68098959737493,9,0,0,0,1,0,0,0,1
54941,39.682759544843485,42.22754446779008,9,1,0,0,0,0,0,0,0
54942,30.96155141670157,37.96909992477342,9,2,0,0,0,1,0,1,0
54943,25.120774603517177,42.52476627110675,9,3,0,1,0,0,0,1,0
54944,31.2146976681833,41.27562579935868,9,4,0,1,0,0,0,0,1
54945,26.8090625415797,45.27216469622358,9,5,1,1,0,0,0,0,0
54946,30.03303356888268,50.02407387900535,9,6,1,1,0,0,0,0,1
54947,21.53905283575003,67.08180503448338,9,0,0,1,0,0,1,0,0
54948,39.99015780002652,28.07954921646886,9,1,0,1,0,0,0,1,0
54949,32.13822623905127,48.499042935060274,9,2,0,0,1,0,0,0,1
54950,37.10527318483847,51.01098917077804,9,3,0,0,0,0,0,0,0
54951,34.822851926849815,36.57661214166542,9,4,0,0,1,0,0,0,1
54952,20.978416679884603,58.888829724822514,9,5,1,1,0,0,0,0,0
54953,43.23178426797999,45.26734911691551,9,6,1,0,0,0,0,0,1
54954,27.74816832244828,79.19624403580758,9,0,0,1,0,0,0,0,1
54955,26.38865539532937,62.59141247326225,9,1,0,0,0,0,0,1,0
54956,32.14484618057214,30.66192706815343,9,2,0,0,1,0,0,0,1
54957,32.3402757190145,27.22471797355361,9,3,0,0,0,0,1,0,0
54959,35.964903426417514,55.49344797306946,9,4,0,0,1,0,0,0,1
54960,25.14439201694229,64.79417940245813,9,5,1,1,0,0,0,0,0
54961,48.98057258756518,74.71840008836888,10,6,1,0,0,0,0,0,0
54962,13.69828664623055,38.97419867314726,10,0,0,0,0,1,1,0,0
54963,25.179918146222075,56.808190850748005,10,1,0,0,0,1,1,0,0
54964,24.443285157951323,55.14885336549796,10,2,0,0,1,0,0,0,0
54965,29.957189014330268,38.48231598294476,10,3,0,0,1,0,0,0,1
54966,33.461973787327736,38.86501325261645,10,4,0,0,1,0,1,0,0
54967,34.35670067198647,58.21690600005118,10,5,1,0,1,0,0,0,1
54968,34.171889727769944,30.38668777031129,10,6,1,1,0,0,1,0,0
54969,36.2990425831618,41.97789128286544,10,0,0,0,0,1,0,0,1
54970,29.397896103922665,55.9718562492906,10,1,0,0,1,0,1,0,0
54971,42.89585711171827,50.85242510400276,10,2,0,0,0,0,0,0,0
54972,13.880577334032411,64.99671707604301,10,3,0,0,0,0,0,0,1
54974,37.407425137707456,57.03812781330701,10,4,0,1,0,0,1,0,0
54975,26.68791919685225,40.21174672259416,10,5,1,0,1,0,0,0,1
54976,47.17332651165223,50.76564207533036,10,6,1,0,0,0,0,1,0
54977,40.426478089675726,57.69570769163635,10,0,0,0,1,0,0,1,0
54978,35.88814104763504,47.2054117424102,10,1,0,0,0,0,1,0,0
54979,25.1324968760894,24.816964238933284,10,2,0,1,0,0,0,1,0
54980,36.758375825206855,50.02407387900535,10,3,0,0,0,0,1,0,0
54981,26.035913606436925,72.47671574862314,10,4,0,0,1,0,1,0,0
54982,30.59639284155153,29.83774365632468,10,5,1,0,1,0,0,1,0
54983,26.73707908276069,68.22116592305856,10,6,1,1,0,0,0,0,0
54984,32.59147095775155,67.94020128922145,10,0,0,0,0,1,1,0,0
54985,27.4910384819468,50.02407387900535,10,1,0,0,1,0,1,0,0
54986,40.00684788737443,37.11471152441639,10,2,0,0,0,1,0,1,0
54987,30.03303356888268,28.22440132916428,10,3,0,0,1,0,0,0,1
54988,24.90814827430186,61.3107771819828,10,4,0,1,0,0,0,1,0
54989,25.52585790520133,31.96526192509394,10,5,1,0,0,0,1,0,0
54990,17.29973814703129,44.56888951720371,10,6,1,0,0,1,0,0,1
54991,10.477176175729609,78.72226093997605,10,0,0,0,0,0,0,0,1
54992,39.32779612395406,36.64419981390968,10,1,0,1,0,0,0,1,0
54993,26.43843843066128,52.360259248509735,11,2,0,1,0,0,0,0,1
54994,17.826588154439946,59.346434628084246,11,3,0,1,0,0,0,0,0
54995,34.444385193072364,62.7281308665372,11,4,0,0,1,0,0,0,0
54996,22.78541801794465,50.47456570827696,11,5,1,0,1,0,0,0,0
54997,29.3069786775816,48.94741156687588,11,6,1,0,1,0,1,0,0
54998,17.07793194174691,11.974522062231712,11,0,0,0,1,0,0,1,0
54999,36.49081404847822,17.04342868303555,11,1,0,0,0,1,0,1,0
55000,30.88055072765932,37.89848863911354,11,2,0,1,0,0,1,0,0
55001,30.03303356888268,63.23098705150362,11,3,0,0,0,1,1,0,0
55002,25.72326275165576,56.0720102659797,11,4,0,0,1,0,0,1,0
55003,32.471268212190004,51.44523547220515,11,5,1,0,0,0,1,0,0
55004,15.44632010001826,61.01975761797519,11,6,1,0,0,1,0,1,0
55005,52.745117760455,50.02407387900535,11,0,0,0,0,0,0,0,1
55006,34.14753210337864,69.8570743481006,11,1,0,0,1,0,0,0,1
55007,47.074934932451725,65.43196693888174,11,2,0,0,0,1,0,0,1
55008,27.338957742211377,41.97928425436977,11,3,0,0,0,1,0,1,0
55009,19.50133382743313,56.332433415659686,11,4,0,0,0,1,1,0,0
55010,25.08456624323016,66.08963665170063,11,5,1,0,0,0,1,0,0
55011,29.56182324374813,53.963647915459006,11,6,1,0,1,0,1,0,0
55012,28.83420716557138,59.57488389875569,11,0,0,1,0,0,1,0,0
55013,48.61562287803281,40.302141504648965,11,1,0,1,0,0,1,0,0
55014,21.44271657558032,30.759093005205976,11,2,0,0,1,0,1,0,0
55015,23.952278448833347,37.71197780432023,11,3,0,0,0,1,0,1,0
55016,37.130040105790194,68.01145198450939,11,4,0,1,0,0,0,0,0
55017,14.133357185734194,50.02407387900535,11,5,1,0,0,1,1,0,0
55018,29.594945376511937,42.67313273789777,11,6,1,0,1,0,0,1,0
55019,31.41720433324527,50.10018328568657,11,0,0,0,0,0,0,1,0
55020,34.333497400914126,47.00898147765397,11,1,0,0,0,1,0,1,0
55021,33.48873359453186,22.945966674631265,11,2,0,0,0,0,0,1,0
55022,49.87737359410754,59.49652207561898,11,3,0,0,0,0,1,0,0
55023,30.03303356888268,51.19305359495635,12,4,0,0,1,0,0,0,1
55024,23.556471997734043,60.61102460435191,12,5,1,0,1,0,0,0,1
55025,36.094503307635726,50.20239296520843,12,6,1,0,0,0,0,1,0
55026,32.263837652488235,50.99438747390215,12,0,0,0,0,0,0,0,0
55027,33.51228071655527,50.19686350450103,12,1,0,1,0,0,1,0,0
55028,15.948480671458842,50.02407387900535,12,2,0,1,0,0,0,0,0
55029,51.81078603127853,47.60442978103002,12,3,0,0,1,0,0,0,1
55030,34.51526088280009,50.82542443524612,12,4,0,0,0,1,0,0,0
55031,30.03303356888268,74.45550538617293,12,5,1,0,0,0,0,1,0
55032,36.11305345089115,44.502349026674274,12,6,1,0,0,1,0,0,0
55033,18.96641770037044,53.501112846107866,12,0,0,0,0,0,1,0,0
55034,39.29130784853119,36.48512777954336,12,1,0,0,1,0,0,1,0
55035,16.844057586615087,31.007498623389253,12,2,0,0,0,1,1,0,0
55036,40.06052768818762,41.3532348824136,12,3,0,0,1,0,0,0,1
55037,17.79220069973961,36.11740207451825,12,4,0,0,0,0,0,0,1
55038,20.256744914194908,67.67004312988105,12,5,1,0,1,0,1,0,0
55039,31.37675464333035,58.50954699174069,12,6,1,0,0,1,0,0,0
55040,23.883424913259304,29.551445196929176,12,0,0,1,0,0,0,0,0
55041,24.45572593634798,28.60116087185417,12,1,0,0,1,0,1,0,0
55042,14.701733754092604,51.78359998412124,12,2,0,0,0,1,0,1,0
55043,26.70242828260721,67.1430985108679,12,3,0,0,1,0,1,0,0
55044,38.83847154658172,37.628386751438256,12,4,0,0,1,0,0,0,0
55045,48.78371041948618,60.01092501727291,12,5,1,1,0,0,0,0,1
55046,38.275593086025935,80.62052721029653,12,6,1,0,0,1,0,0,1
55047,36.847956370583454,68.43066000388193,12,0,0,0,0,1,1,0,0
55048,13.114955236187344,76.25314599141707,12,1,0,0,0,1,0,0,0
55049,29.712480850450863,63.980092211542896,12,2,0,0,0,0,0,0,1
55050,23.483833648186856,32.309862475616974,12,3,0,0,1,0,1,0,0
55051,14.893033086769968,56.568294965900016,12,4,0,1,0,0,0,0,0
55052,17.278925043475432,45.98558029017225,12,5,1,0,0,1,1,0,0
55053,36.67980359317525,51.82615530790838,12,6,1,1,0,0,0,0,1
55054,24.426589385322387,48.32501648884562,1,0,0,0,0,0,0,0,0
55055,15.249668338005955,78.14361507802249,1,1,0,0,0,0,0,1,0
55056,23.63700089226335,51.973161268456,1,2,0,1,0,0,0,0,1
55057,30.03303356888268,44.21530380265419,1,3,0,0,0,1,0,1,0
55058,23.257487610515703,50.02407387900535,1,4,0,1,0,0,0,0,1
55059,17.899066913441843,53.5075004687125,1,5,1,0,0,1,0,1,0
55060,20.797948584590003,52.85103155189813,1,6,1,0,0,1,0,1,0
55061,38.84460277788568,42.22546242909054,1,0,0,0,0,0,1,0,0
55062,30.03303356888268,49.13290616675958,1,1,0,1,0,0,1,0,0
55063,27.31972490331902,64.46289751963234,1,2,0,0,0,0,0,0,0
55064,28.84849867030257,50.02407387900535,1,3,0,0,1,0,1,0,0
55065,22.44113394707282,65.53644037837103,1,4,0,0,0,0,1,0,0
55066,20.41861471177866,40.619402955477405,1,5,1,0,0,1,0,0,0
55067,39.8342906020122,50.62238402409385,1,6,1,1,0,0,1,0,0
55068,39.800116147520896,54.81580433949858,1,0,0,0,1,0,0,0,1
55069,31.053192021243184,46.533452534256575,1,1,0,0,1,0,0,1,0
55070,24.56629361621673,48.26417785788672,1,2,0,0,1,0,0,1,0
55071,31.126221085461733,37.36707948810884,1,3,0,0,1,0,1,0,0
55072,34.043836623579665,55.22932698902984,1,4,0,1,0,0,1,0,0
55073,28.88130446999166,67.15030009377313,1,5,1,0,0,1,0,0,0
55074,34.31353336979589,27.639590618360103,1,6,1,0,1,0,1,0,0
55075,30.03303356888268,60.84163769291771,1,0,0,0,0,1,0,0,1
55077,28.065801368310765,52.95464065838309,1,1,0,0,0,0,0,1,0
55078,36.849357683193176,45.144300343152246,1,2,0,0,0,1,0,0,0
55079,30.306588839184023,50.035228069274986,1,3,0,0,1,0,0,0,0
55080,33.436687100228,33.21198419980278,1,4,0,0,0,0,0,0,0
55081,27.286690586647527,78.41824826500735,1,5,1,0,0,0,1,0,0
55082,28.07014223449184,28.20292496697914,1,6,1,0,0,0,1,0,0
55083,30.03303356888268,50.13873048335879,1,0,0,0,1,0,1,0,0
55084,49.43556706664249,32.11580290769743,1,1,0,0,0,1,0,0,0
55085,38.42282003387663,56.31033764895083,1,2,0,1,0,0,0,0,0
55086,37.09974869055033,24.15747047017317,2,3,0,0,0,1,0,1,0
55087,32.048058118511506,55.402039103183085,2,4,0,0,1,0,0,1,0
55088,16.682799908850004,41.7525814351369,2,5,1,0,1,0,1,0,0
55089,42.25644555949791,45.124380247828114,2,6,1,0,0,0,1,0,0
55090,39.07255561779287,54.52931090145972,2,0,0,0,0,1,0,1,0
55091,33.65925244693387,58.85100455251035,2,1,0,0,1,0,0,0,1
55092,29.56153302834926,62.24952761225794,2,2,0,0,1,0,0,1,0
55093,35.459159881225226,34.1739421080696,2,3,0,1,0,0,1,0,0
55094,27.688977190647847,61.96575036952077,2,4,0,0,0,1,1,0,0
55095,37.2794549545226,53.18300228161304,2,5,1,0,0,0,1,0,0
55096,21.620987391250274,68.35954985197993,2,6,1,0,0,0,1,0,0
55097,10.89947798558969,36.35034133520901,2,0,0,0,0,0,0,1,0
55098,17.9882518339023,43.330818146397306,2,1,0,0,0,1,1,0,0
55099,31.410220657003507,38.255767233855,2,2,0,0,1,0,1,0,0
55100,26.98261094317053,58.50474530327054,2,3,0,0,1,0,0,1,0
55101,28.522584818461382,61.871553471730174,2,4,0,1,0,0,0,0,1
55102,17.039183384963508,62.20939492742053,2,5,1,1,0,0,0,1,0
55103,33.01936015997626,53.61792351813244,2,6,1,0,1,0,1,0,0
55104,19.633971984222832,49.73091303944118,2,0,0,0,1,0,1,0,0
55105,34.96576020892231,68.06461288983286,2,1,0,0,0,1,0,0,0
55106,15.85238877418184,34.076468669612055,2,2,0,1,0,0,1,0,0
55108,20.268343224514417,62.70036281619164,2,3,0,0,0,0,0,0,1
55109,35.73797204965002,25.33049395190029,2,4,0,0,0,0,1,0,0
55110,25.38114951565792,76.9578923940361,2,5,1,0,0,0,0,1,0
55111,34.246939236436546,51.22669253485422,2,6,1,0,0,0,1,0,0
55112,41.40423452114742,81.28840163843506,2,0,0,0,1,0,1,0,0
55113,47.80014409972755,38.80408392637726,2,1,0,0,1,0,0,0,0
55114,32.31159007139731,42.33469687506653,2,2,0,0,0,1,1,0,0
55115,18.98054465685377,57.62079564513468,3,3,0,0,0,0,1,0,0
55116,42.51228643196258,27.98118099208299,3,4,0,0,1,0,0,1,0
55117,45.11355438511122,41.53366595123042,3,5,1,0,1,0,0,0,1
55118,29.401570882318417,39.09451555070112,3,6,1,0,1,0,0,0,0
55119,43.1863762648098,38.64005070888055,3,0,0,0,0,0,0,0,1
55120,33.33298487792681,59.40368245498168,3,1,0,0,1,0,0,0,1
55121,13.408171942448948,34.83007843446125,3,2,0,1,0,0,1,0,0
55122,30.03303356888268,56.21018385476897,3,3,0,0,0,0,0,0,0
55123,24.94834644199183,70.99401313762907,3,4,0,0,0,0,1,0,0
55124,26.36317459932556,54.24517886786957,3,5,1,1,0,0,1,0,0
55125,20.66542626307788,49.21181212986438,3,6,1,0,0,1,0,1,0
55126,20.353114484789703,35.89370004417155,3,0,0,0,0,1,1,0,0
55127,43.45933976033742,24.796521462115145,3,1,0,0,0,0,0,0,0
55128,12.633182254150553,58.17009189414151,3,2,0,0,0,0,0,0,0
55129,22.759724391796315,56.64910195025808,3,3,0,0,0,0,1,0,0
55130,36.21049024788385,67.74437376100111,3,4,0,1,0,0,0,0,0
55131,24.42517149728873,58.55083766603733,3,5,1,0,1,0,0,0,1
55132,34.00338559526532,53.58488281803807,3,6,1,1,0,0,0,0,1
55133,25.986150062860546,59.08072962399051,3,0,0,0,1,0,0,0,1
55134,34.374354270262295,48.28880891978096,3,1,0,0,1,0,0,1,0
55135,19.62045934087292,25.93700653307927,3,2,0,0,0,1,0,0,1
55136,11.414657235113973,45.47109212086002,3,3,0,1,0,0,0,0,1
55137,25.989077994986783,51.08764565864326,3,4,0,1,0,0,0,0,0
55138,12.118234945753198,33.95025627031372,3,5,1,0,0,0,0,0,0
55139,29.331327965995253,64.04384796806958,3,6,1,1,0,0,0,0,1
55140,18.63297587090133,48.9960313724216,3,0,0,0,1,0,1,0,0
55141,18.753001498336687,22.26415511296136,3,1,0,0,1,0,0,0,0
55142,44.720312558077744,50.02407387900535,3,2,0,1,0,0,0,1,0
55143,30.03303356888268,50.02407387900535,3,3,0,0,0,1,0,0,0
55144,14.637800260010586,59.39231350194665,3,4,0,0,0,1,0,1,0
55145,29.516926796031942,37.70048932931759,3,5,1,0,0,0,0,0,1
55146,28.570482850624263,61.234305365698376,4,6,1,0,0,0,0,0,1
55147,9.31532015352127,54.18055326419103,4,0,0,0,1,0,0,1,0
55148,33.476517616975066,72.12429358701087,4,1,0,1,0,0,0,1,0
55149,39.528221181378605,87.81187462884972,4,2,0,0,1,0,0,1,0
55150,30.03303356888268,36.83422151493809,4,3,0,0,1,0,0,0,0
55151,27.07937128217901,49.74385714972545,4,4,0,1,0,0,0,0,1
55152,24.42798028587167,78.36885020905898,4,5,1,0,1,0,0,0,0
55153,33.85454122142824,62.5789971319756,4,6,1,0,1,0,1,0,0
55154,27.505373547133704,34.93089891549702,4,0,0,0,0,1,0,1,0
55155,27.903747533784177,75.08252097840293,4,1,0,0,0,0,1,0,0
55156,21.90581452455445,61.72010564516109,4,2,0,0,0,1,0,1,0
55157,50.4133438956063,73.3137187574586,4,3,0,0,0,0,0,1,0
55158,27.40388674995264,31.751300279753742,4,4,0,0,0,0,0,0,1
55159,37.0058551715083,33.04049230077599,4,5,1,0,0,0,0,1,0
55160,32.65465274953352,47.91917310513806,4,6,1,0,0,1,0,0,0
55162,26.293001966474414,33.075582800133134,4,0,0,1,0,0,0,1,0
55163,18.47024837102687,65.38703954681648,4,1,0,0,1,0,0,1,0
55164,39.76735069883358,84.41549425843368,4,2,0,1,0,0,1,0,0
55165,17.336195943024244,40.955584506114505,4,3,0,1,0,0,0,0,1
55166,30.03303356888268,40.21572336872247,4,4,0,0,0,0,0,0,1
55167,39.96492324856178,76.82859822888156,4,5,1,0,0,0,0,1,0
55168,32.80407317572556,41.97194935846528,4,6,1,0,0,1,1,0,0
55169,30.03776933707786,29.691281742646414,4,0,0,0,0,1,0,0,0
55170,26.04089653281026,72.2753706672937,4,1,0,0,1,0,0,0,0
55171,28.76498380713307,61.20664536336994,4,2,0,1,0,0,0,1,0
55172,16.599014127797343,72.57379963649774,4,3,0,1,0,0,0,1,0
55173,31.77876494339093,50.5187462725546,4,4,0,0,1,0,1,0,0
55174,40.514878427722735,51.659789558075765,4,5,1,0,0,0,0,0,1
55175,21.27610318047099,45.97869748823846,4,6,1,0,0,1,1,0,0
55176,30.183846616973334,44.62532806722233,4,0,0,0,1,0,0,0,0
55177,28.96537250343393,42.327763454950414,5,1,0,1,0,0,0,1,0
55178,33.12644370557465,36.14621779841478,5,2,0,0,1,0,0,1,0
55179,30.03303356888268,39.12269984009993,5,3,0,0,1,0,1,0,0
55180,14.9145367180201,44.06836187274025,5,4,0,1,0,0,0,0,1
55181,30.03303356888268,53.934091043078894,5,5,1,1,0,0,1,0,0
55182,6.816132136852502,50.02407387900535,5,6,1,0,0,1,0,0,1
55183,37.76058414034427,25.188747223665136,5,0,0,0,0,1,0,0,1
55184,30.03303356888268,55.61360620589099,5,1,0,1,0,0,0,0,0
55185,29.85463991499354,24.216208208619523,5,2,0,0,0,1,0,0,1
55186,23.02935729355772,57.839561988669765,5,3,0,0,0,1,0,0,0
55187,28.379325727711752,22.613109127670032,5,4,0,0,0,1,0,1,0
55188,29.714970820851665,50.02407387900535,5,5,1,1,0,0,1,0,0
55189,24.78732105114304,57.76403628790775,5,6,1,0,0,0,0,0,0
55190,25.16805533874215,53.03722025389866,5,0,0,0,0,0,1,0,0
55191,43.0948942614159,28.49865700650145,5,1,0,0,0,1,0,0,0
55192,17.491832368857242,66.46285180398112,5,2,0,0,0,0,0,1,0
55193,39.92867551421181,45.98041799551033,5,3,0,0,0,1,0,0,0
55194,13.84872186521218,57.6771642455756,5,4,0,0,0,0,0,0,0
55195,46.07777215905253,65.12385036808547,5,5,1,0,0,0,1,0,0
55196,6.104003928370993,76.16832915899711,5,6,1,0,1,0,0,0,0
55197,34.65388775482794,49.78441434539025,5,0,0,0,0,1,1,0,0
55198,23.4130337695628,34.44160615352897,5,1,0,0,0,0,0,1,0
55199,28.32977825088962,66.86644268145145,5,2,0,0,0,0,0,1,0
55200,28.64785577084581,70.53580587670483,5,3,0,0,1,0,0,0,0
55201,36.05617909604072,62.792534810534505,5,4,0,0,0,0,0,0,1
55202,10.384266050947282,55.90897490559685,5,5,1,0,1,0,0,1,0
55203,29.692067701141788,67.48413342757487,5,6,1,0,0,0,0,0,1
55204,31.852125381335668,45.4233112663882,5,0,0,0,1,0,0,0,1
55205,23.38697316184852,50.59353583485035,5,1,0,0,1,0,1,0,0
55206,28.88943760029451,62.71360404520167,5,2,0,1,0,0,0,0,1
55207,23.358725096995386,56.424365651808735,5,3,0,0,0,1,0,0,1
55208,35.54772854499393,65.58922652343661,6,4,0,1,0,0,0,0,1
55209,33.63952513743644,25.693715482518623,6,5,1,0,0,1,1,0,0
55210,32.16982977373601,47.10569062967591,6,6,1,0,0,0,0,0,0
55211,30.03303356888268,62.81579597526774,6,0,0,0,0,1,0,0,1
55212,42.47187729977484,48.56343970435023,6,1,0,1,0,0,0,1,0
